year,ACCESS-CM2_r1i1p1f1,ACCESS-ESM1-5_r1i1p1f1,AWI-CM-1-1-MR_r1i1p1f1,BCC-CSM2-MR_r1i1p1f1,CAS-ESM2-0_r1i1p1f1,CNRM-CM6-1_r1i1p1f2,CNRM-ESM2-1_r2i1p1f2,CanESM5_r1i1p1f1,CanESM5-CanOE_r1i1p2f1,EC-Earth3-CC_r1i1p1f1,EC-Earth3-Veg_r1i1p1f1,EC-Earth3-Veg-LR_r2i1p1f1,FGOALS-g3_r1i1p1f1,GFDL-CM4_r1i1p1f1,GFDL-ESM4_r1i1p1f1,GISS-E2-1-G_r1i1p1f2,HadGEM3-GC31-LL_r1i1p1f3,INM-CM5-0_r1i1p1f1,IPSL-CM6A-LR_r1i1p1f1,KACE-1-0-G_r1i1p1f1,MIROC-ES2L_r4i1p1f2,MPI-ESM1-2-HR_r1i1p1f1,MPI-ESM1-2-LR_r3i1p1f1,UKESM1-0-LL_r1i1p1f2,CESM2_r3i1p1f1,FGOALS-f3-L_r1i1p1f1,MIROC6_r1i1p1f1,MRI-ESM2-0_r1i1p1f1,NorESM2-MM_r1i1p1f1,EC-Earth3_r1i1p1f1,
1875,0.0082911,-2.1367,-0.82952,-0.067339,0.105,-0.85253,0.10289,-0.46257,-0.29698,-0.70843,-0.74101,0.48053,-1.3172,-4.714,0.17187,-0.50568,-0.25303,-1.0127,-1.6262,-0.56847,-0.027802,-1.1288,-0.052487,-1.0041,0.68157,-0.13463,0.58374,-1.9087,1.1897,0.39183
1876,-0.24815,-0.61837,-1.0338,-0.15343,0.40632,-0.28146,0.27028,-1.9937,0.098138,0.55772,-0.69237,-1.1847,-0.90736,-4.2986,0.90715,-0.62593,-0.28072,-0.55364,-1.6227,-0.76297,0.12975,-0.43975,-1.9521,0.19884,1.9823,-0.55127,0.053058,0.27062,-0.2273,-0.45645
1877,-0.1997,0.028189,-0.10163,-1.3471,-0.41329,-0.91201,1.0728,-1.2129,-0.49982,0.62334,-0.11001,-0.41581,-1.4661,-3.7522,0.22861,0.31507,-1.655,-1.4959,-1.5363,-1.2258,0.72361,0.83913,-1.8092,-0.41891,0.25994,0.34946,2.0839,1.5732,0.051506,0.71608
1878,1.3232,-0.28985,-1.2706,0.016531,0.040015,1.0949,-0.72334,-0.74921,-1.4413,-0.53805,-1.3725,-0.10942,0.98016,-4.4012,-1.7864,-2.5387,-0.12227,-1.1108,-1.1708,-0.10006,0.76926,0.73578,-0.15378,1.3898,1.2678,0.581,-0.2364,-0.63084,-0.093607,0.73882
1879,-0.58427,-0.92859,0.011468,-1.7458,-0.45098,0.24744,-1.415,-1.2969,0.42988,-1.3431,-1.1379,-1.5355,-1.4548,-3.8144,-0.53517,-1.0892,-0.30881,-0.69701,-0.33789,-0.053906,1.4193,-1.9409,-1.1052,-0.39828,-0.14928,0.76829,-0.13851,0.19659,-0.9984,-1.029
1880,-0.61354,-0.14937,-0.59636,-0.21366,-0.40063,0.51258,-0.57279,-1.147,-0.99258,0.37136,-0.91956,-0.58764,-0.13183,-4.2832,-0.39422,-0.25948,-1.1725,-0.04373,-1.4514,0.50842,3.0732,-0.84208,-1.3022,-0.87485,-0.064599,-3.1281,-0.23413,0.54282,-0.11442,0.25121
1881,-0.31195,0.10597,-0.056507,0.75641,0.095338,-0.76413,0.79447,-0.95666,-0.40231,0.63974,-1.9484,1.9756,-2.7115,-4.4264,-0.30625,-0.94891,1.784,-1.0235,-1.8258,-0.26063,2.7944,0.49103,-0.90233,-0.15762,0.42336,-0.47802,0.42962,-0.4861,-0.97919,0.19755
1882,0.40675,0.064149,-1.5214,-1.1278,0.11752,-0.44119,0.66113,0.10974,-0.54582,-1.709,-1.2424,-0.57607,-2.3887,-3.6154,0.87975,-0.64401,0.16559,1.9667,-1.3137,1.0006,0.91148,-1.877,-1.9246,-0.22545,-0.10083,-1.4948,-0.44713,-0.028573,0.55319,-0.2001
1883,-0.29677,1.2772,1.1216,-0.49893,-0.16722,-0.70127,-0.69591,-1.3433,-0.97166,-1.4289,-2.0569,-0.11312,-1.001,-4.5286,-0.69142,-0.55898,0.34975,-1.6956,-1.1906,-1.0762,0.7739,-1.6752,-0.42674,-1.9736,0.34768,-2.7334,-0.68474,-0.11529,0.59781,-0.16472
1884,-0.19424,-0.24276,-2.2079,-2.9639,-0.7237,-0.92855,0.90391,-2.3897,-2.4536,-2.0828,-2.824,0.053063,-1.0607,-5.0297,-1.0184,-1.0508,-2.3606,-2.2348,-2.3975,-2.0569,-1.0717,-1.8068,-1.8218,-2.4823,-0.5979,-1.1174,-1.3958,-1.0526,-0.8456,-1.8201
1885,-0.89448,-0.51037,-1.1598,-2.7578,-0.055574,-1.3065,-1.3498,-1.4436,-2.1842,-0.94232,-1.1734,0.039476,-1.7788,-4.3067,-0.72527,-0.30277,-0.18671,-3.2565,-1.0675,-1.6017,0.47992,-2.4061,-2.5435,-2.0837,-0.17539,-0.77942,0.14053,-0.0069156,-0.22867,0.54223
1886,-1.4861,-1.4018,-0.14395,0.34427,1.1312,-1.9295,0.27067,-0.76574,-1.3304,-1.0108,-1.167,-0.16457,-2.6656,-4.972,-0.032246,-0.44196,-2.1906,-0.20133,-0.78479,-0.18523,-0.89136,-1.7744,-1.7263,-0.9989,-0.37931,-0.39457,-0.084256,0.17741,-0.82207,-0.84465
1887,0.13179,-2.1523,-0.10729,0.74916,-0.20991,-1.9056,-0.68423,0.23923,-1.0536,0.33078,-0.23997,-0.062534,0.42302,-4.1353,0.21418,-0.55012,-0.81918,-2.1521,-1.0012,-1.716,0.37107,-1.0956,0.35944,-0.24469,-1.0762,-2.6073,-0.16876,-0.72717,-1.1581,0.90138
1888,-0.73071,-0.19008,-0.94968,0.085512,0.42962,-0.75371,-2.3585,-1.4097,-0.14465,-0.55257,-0.98017,0.39964,-0.67209,-4.6469,-0.69335,-0.46694,2.2033,-0.95807,-2.0506,-0.65088,0.51709,-1.149,-2.2133,-0.19393,-0.6651,-0.51786,-0.94817,1.0194,-0.21903,-0.64502
1889,-1.0392,-1.0147,-0.47222,1.3572,0.0071215,1.0853,-1.0716,0.24088,-1.5097,-1.264,-1.4824,-1.8553,-3.1136,-5.2645,-0.38332,0.54305,-1.7223,-1.3998,-0.75245,0.034731,0.86865,-0.40539,-1.5872,0.63215,-0.49774,-1.7316,0.87809,-0.76952,1.885,0.75949
1890,1.0184,-1.5869,-1.5099,0.24568,-0.069283,0.044275,-0.79987,-0.26198,-1.5282,-0.8064,-0.23787,-0.5742,-1.1355,-4.5858,-0.22665,0.52223,-1.0168,-1.5053,-0.18625,-1.519,-0.61576,0.079422,-1.0304,-1.5552,-0.77556,-2.8906,2.0189,-0.60083,-0.60467,0.20715
1891,-0.20508,-0.46774,-0.29527,0.85598,-1.1972,-0.49369,-2.0864,-1.1466,-2.1145,-0.62039,-0.94843,0.19921,-1.2644,-4.1635,-0.17616,-0.31166,-0.36543,-1.4091,-2.297,-1.7949,-0.2136,-0.65837,-2.0272,-1.0122,0.71302,-1.3294,-0.43,-0.26831,0.40575,0.74213
1892,0.019892,-0.37046,1.0395,-2.1453,0.86009,0.17838,-0.14326,-1.5566,-3.232,-1.1551,-1.979,-0.72759,-1.3228,-4.4044,-0.77329,-0.24906,-0.27258,0.23788,-0.86739,-0.18496,1.4416,-1.9279,-0.84189,-0.34553,0.62563,-0.542,-1.4598,-1.6139,0.27233,-0.26417
1893,-0.26765,-2.0978,-0.35177,-1.2032,0.37028,-1.6141,-0.51388,-2.7564,-1.3442,-2.1457,-0.37233,0.34736,1.486,-4.5269,0.63329,1.3669,-1.3077,-1.357,-2.6014,-0.28569,1.1607,-0.68761,-3.0362,-0.20447,-0.85402,-1.0868,-0.31297,-1.7347,-1.0457,-0.15274
1894,-1.4568,-0.26986,-2.1363,0.61306,0.055892,-1.8444,-0.14126,-0.409,-0.52772,-0.5587,0.7605,-0.15295,0.4737,-3.9521,-0.00051869,-1.2915,-1.4482,0.99791,-0.2374,-0.88835,-0.081482,-0.87449,-1.9845,1.1823,-1.6278,-1.2541,-1.0039,-1.7062,1.0844,0.24506
1895,-1.1281,-1.9117,-1.2878,-0.074996,-1.0385,-0.89687,-2.0025,-2.1569,-1.3799,-2.1287,-1.2102,0.19702,-0.68687,-5.4898,-1.1778,-1.8028,-1.7259,0.84247,-1.2462,-1.2023,0.84197,-1.2724,-1.604,-0.53758,-0.11994,-2.4507,-0.10354,0.25848,0.32342,-0.4246
1896,0.55243,-0.87728,-2.2192,-1.8909,-0.0038432,-0.78399,-1.1785,-0.21933,-1.421,-2.3226,-1.8706,-0.41957,-0.76795,-4.5225,0.00020368,-1.2862,0.40897,-1.3438,0.19843,-0.92135,-0.31354,-1.3539,-1.2273,-2.1101,0.84548,-3.3198,1.4382,-0.054325,-0.86912,-1.4443
1897,0.0025606,-1.0188,-0.83633,-0.73576,-0.43375,-0.52314,-0.65156,-1.6982,-0.88246,1.4959,-0.89105,-1.3561,-1.954,-5.2987,0.48234,-0.87152,0.53455,-0.7616,-2.3203,-1.52,0.59421,0.051368,-2.8418,1.2802,-0.44853,-0.76645,1.6788,0.86841,-0.24116,-0.86723
1898,-0.81049,-1.0635,-0.44047,-0.64557,-0.36121,-0.47982,-1.1385,-1.2389,-0.95856,-2.0518,0.8581,0.36388,0.72224,-4.5859,0.21343,0.2769,-0.36597,1.1594,-0.68235,-1.4376,-1.0778,-0.94115,-2.3455,-0.41363,-0.58242,-1.8021,-0.68589,-0.81049,-0.24995,0.82387
1899,0.37092,-1.4184,-0.64266,-2.3299,0.22523,-0.79274,0.078924,-0.44939,-2.1724,-0.49619,0.074061,-0.26175,-0.71775,-5.0287,0.61835,-0.5601,-0.40093,-0.6214,-1.6214,-0.52784,-1.2868,-1.5578,-1.0654,-0.58104,-1.228,-2.5645,-1.4875,0.81809,1.7719,0.58375
1900,-0.75364,-0.38466,-1.9087,1.2792,0.59826,0.8499,-1.7849,-1.6445,-2.6542,-0.34662,-0.61859,-0.31019,-1.0491,-4.9095,-0.088666,-1.0052,-0.12298,0.76391,-1.516,-2.5063,-1.8415,-1.6653,-1.5583,-1.6882,-0.44872,-2.3207,-1.0202,-0.6185,-0.09548,-0.42128
1901,0.55304,-1.9366,-1.178,-3.1931,1.1775,0.11633,-1.6666,-0.40819,-1.9241,-0.68826,-1.041,0.50831,-1.9219,-3.7825,-0.48537,-1.3509,-1.6177,-0.92496,-0.10722,-0.23333,0.46538,-0.38436,-0.5668,-0.048967,-1.4576,-0.80837,-1.6851,-0.62727,-1.5238,-0.35503
1902,0.32411,1.3181,-2.4033,-2.799,-0.26147,-1.9475,0.055016,-1.5132,-1.1497,-0.49252,-1.6748,1.0968,-1.4781,-5.0792,0.33057,0.28691,-0.96835,-2.6783,-1.1969,-0.31939,3.309,-1.2897,0.17549,-1.1299,-0.16785,-1.7286,-0.70582,0.062664,0.5872,-0.39782
1903,-1.6835,-3.2327,-1.7622,-0.82144,-0.50113,-1.6724,-1.4792,-1.1435,-3.0905,-1.4806,-2.161,-0.92993,-3.9622,-5.5487,0.40601,-1.5016,-1.3151,-1.6858,-2.8747,-2.1448,-1.1615,-0.63303,-1.6182,0.052391,-1.0077,-2.4255,-1.1403,-1.2228,-2.8741,-0.86328
1904,-1.1513,-0.77185,-0.83945,-0.16973,1.1057,-0.78666,-2.1739,-1.7275,-2.7092,-1.2548,-1.0317,-0.043758,-1.3735,-3.8936,-1.0988,-0.1273,-2.6687,-1.7395,-0.62232,-3.3446,-0.81169,-1.6596,-1.0453,-0.18905,-1.4728,-2.3048,-2.0078,-0.50414,-0.67677,0.51177
1905,-0.022385,-0.59358,0.20527,-2.2598,0.32278,-1.0451,-0.58289,-1.5198,-1.4764,-1.479,-0.14826,-0.17139,-1.3604,-4.2488,-0.85857,-2.2657,-1.2837,-1.716,-2.7069,0.50154,1.4525,-1.2044,-0.28599,0.01264,0.51569,-1.7434,-0.68124,0.64891,1.7901,0.3007
1906,-0.72027,-0.97136,-1.4319,-1.3564,-0.85287,0.077197,-0.16605,-2.0928,0.35303,-0.44541,-1.7148,-0.29327,-2.1818,-5.0295,0.21884,-1.0688,-1.5682,-1.9674,-0.55936,-0.3867,-0.69921,-1.5238,-1.5449,-1.1621,0.30082,-1.4502,0.084019,-0.39586,-2.2067,-0.64583
1907,-1.764,-1.5211,-1.1654,-2.0119,-0.29442,-1.513,-1.1432,-1.9759,-1.4163,-3.539,-2.2855,-0.86395,1.2545,-4.8779,-0.54754,-1.4052,-0.46173,-2.5594,0.30947,-2.9948,-1.2755,-0.74691,-1.6168,-0.62977,0.1285,-0.077209,-0.51467,-1.0444,-2.5627,-0.63851
1908,-0.14139,-1.3627,0.56548,-0.97032,-0.21052,-1.1794,-1.0548,-2.065,-0.34185,-0.83489,-0.80815,-0.095312,-0.94427,-5.6191,0.10422,-1.6129,-1.719,0.92968,-1.0263,-0.22381,0.66153,0.15115,-1.1647,-0.49431,0.90334,-1.2551,-1.7895,-0.20624,-2.6471,-0.36861
1909,0.89615,1.0036,-0.89789,-1.5456,0.11618,-1.0162,-0.51767,-2.4722,-0.71709,-0.93379,-0.94482,0.44424,0.35239,-4.7035,2.2545,-0.32559,0.18042,-1.9419,-1.7975,-2.6139,-0.3215,-0.43431,1.2736,1.1699,1.5443,-1.5076,-0.92687,-0.30864,-1.0144,-1.1399
1910,-0.97766,-0.48085,-0.47811,0.077552,-1.253,-0.62649,0.018835,-1.2352,-0.72851,-2.829,-0.96621,-0.9103,-1.9332,-5.021,-0.58326,-0.9289,-1.3915,-1.6998,-0.79262,-0.95042,1.8664,-0.046028,-1.5095,1.38,0.43722,-2.0013,0.81151,-0.096534,-1.1953,1.8853
1911,0.19594,-1.7248,-0.6283,0.091176,-0.44407,-0.64523,-1.7831,-2.2541,-1.2723,-2.6624,-2.3068,-0.30963,-0.61155,-4.3068,-0.12842,-0.83094,-2.6288,-0.19634,-0.47526,-1.9704,1.1288,-1.5265,-1.4788,0.086629,-0.5559,-2.206,0.65169,-0.19003,-0.50884,-0.27822
1912,-0.7802,0.71752,-1.7866,-1.9111,-0.53671,-0.9924,-2.4438,-1.8623,-0.082778,-1.4425,-1.9017,-0.47944,-2.5897,-3.5444,-0.5713,-0.59316,-1.2437,-1.8042,-2.0197,-1.0848,-0.56431,-1.4296,-1.94,-0.95734,1.2564,-0.93966,0.65286,-1.212,-0.93295,-1.0049
1913,-1.4939,-0.92444,-1.0459,-0.11488,-0.78951,-0.91297,0.12202,-0.35053,-0.85631,-1.0629,-2.2643,0.37612,-2.2583,-4.891,-0.8637,-0.13034,-2.0473,-0.68972,-3.0458,-2.231,-0.13434,-2.0174,-1.9244,-1.068,-1.556,-2.0769,-0.54273,-1.2478,-0.8107,-1.5016
1914,-0.92478,-2.8158,0.58505,-0.8498,-0.090265,-0.26007,-1.642,0.096635,-2.2205,-0.99955,-1.3924,0.99785,-1.968,-5.1144,-0.92775,-0.49255,-2.0836,-0.92159,-1.6382,-3.3149,0.57386,0.093096,-1.0983,-2.0636,-0.88931,-1.8494,-0.40879,0.18345,-1.0264,0.24087
1915,-1.507,-0.39714,-1.0694,-1.7193,-1.1378,0.51439,-2.1026,-1.3954,-1.4746,-1.4455,-1.3585,0.15323,-0.058861,-4.5319,-0.018987,-1.5159,-1.5712,-1.0579,-2.7203,-0.47603,1.2456,-1.5413,-0.73804,1.4686,-0.39547,-0.58675,-2.0777,1.1243,-0.83422,1.1979
1916,-1.7598,-0.98659,-0.57976,-1.4543,0.34676,-0.82634,-0.13268,-1.4539,-0.5869,-0.76733,-1.9306,1.9492,-0.66041,-5.0847,0.27097,-1.0906,-0.40647,-0.9678,-0.52868,-0.1553,1.4189,-1.4333,-1.7588,-1.5381,-0.61367,-1.7333,-1.6919,0.43371,0.081212,-1.0983
1917,0.40902,0.16159,-0.90034,-2.4253,-0.7697,-0.33702,-2.6311,-1.7809,-1.3333,-1.3168,-1.7615,0.23236,-0.70918,-4.4572,-0.068198,-1.5908,-0.070789,0.63096,-0.81618,-1.1736,0.45639,-0.97204,-1.3957,-0.21082,1.0938,-1.2106,-1.2,0.68318,0.46866,0.15683
1918,-0.87831,-0.5548,-0.70305,-0.83319,-0.25895,-1.2837,-1.0157,-1.4882,-2.1717,-1.2342,-0.088325,-0.34271,-1.1891,-5.3441,0.30513,-0.3899,-0.75557,1.2264,-2.4535,-1.1817,0.65774,-0.70892,-2.6005,-1.3099,0.028796,-0.70287,-0.75144,-1.1285,0.86355,-0.74225
1919,-1.5141,-0.10116,-0.87244,-2.1914,-0.31409,-0.79663,1.2548,-1.5806,-1.7958,-0.38605,1.5829,-0.74341,0.50924,-5.1262,-1.4455,-1.2746,-1.5696,-1.6851,-0.28574,-1.6905,0.84433,1.1142,-1.4583,0.090586,0.32713,-1.2543,-0.91391,0.035752,1.3439,0.094996
1920,-0.14775,-0.67305,-0.33415,0.10518,-1.3979,-1.6916,-1.9846,-1.3208,-1.5925,-0.95138,-0.28439,0.25293,0.48225,-3.6931,-1.4959,-1.1024,-1.0977,0.14404,-0.16588,-0.98931,-1.3991,0.85783,-0.51634,-0.55576,0.23812,0.65823,0.084678,-0.47734,-0.88293,1.3333
1921,-1.061,-0.69056,-1.3489,-1.9114,-1.1874,-2.731,-0.86859,-1.679,-0.68651,-0.28395,0.4039,-1.0281,-2.4562,-4.453,0.43512,-1.9965,-1.6408,-0.13161,-2.2314,-1.0289,-0.59934,-2.1918,0.31899,-0.93137,-1.2109,-0.55555,-1.3046,0.39219,-1.1294,0.54996
1922,0.43555,0.9979,-0.92182,-0.089761,-0.1789,-0.31882,-3.1721,-2.3018,-1.2858,-1.6037,0.077972,-0.2668,-0.37221,-4.2235,-1.0052,-0.9025,-1.1413,0.54515,-0.5869,-2.4875,0.53993,-1.0123,-1.5005,-0.96149,1.644,-0.77008,-1.1191,-0.37906,0.060283,2.634
